head_cam_distance,gaze_distance,face_detection_confidence,engagement
2.620821941071639003e+02,1.566855595491385600e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.699698909105380835e+02,1.807466890709256120e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.521439380798125569e+02,1.808796648622064254e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.488913144240890460e+02,1.195405999949250599e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.572582782124489995e+02,1.108774125345524197e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.696166863708914434e+02,1.129596637647549215e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.724891724931635508e+02,1.225730982837322358e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.638834951763903973e+02,1.207661953006802804e+02,9.050000000000000266e-01,0.000000000000000000e+00
2.769394697820227975e+02,1.136444750750671204e+02,8.499999999999999778e-01,1.000000000000000000e+00
2.769394697820227975e+02,1.269904949168085864e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.678487761137178040e+02,1.149579565568236319e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.488472859896747877e+02,8.218323431724995487e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.499007156940328969e+02,8.768488849460786128e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.523238912853194336e+02,1.057299073350436203e+02,9.050000000000000266e-01,1.000000000000000000e+00
2.500341771260751216e+02,9.315990027081242886e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.492151396366925837e+02,9.315990027081242886e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.667056514485674370e+02,1.113820929277545559e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.747508485647679208e+02,1.092729502560381292e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.583853044103822185e+02,7.306407567935336544e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.597830048175658249e+02,7.730375962819496749e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.577902085761737112e+02,1.025374506487406308e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.550971595689374567e+02,1.034957833737225599e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.459000294246722831e+02,1.147121978950041949e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.478620179529073084e+02,1.333557330656095417e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.590165497063180737e+02,1.269404491012596310e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.611930430145918081e+02,1.154337377742928652e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.701475741481908699e+02,1.367066044586704550e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.792986971790761004e+02,1.228031893133551193e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.853842608005182910e+02,1.133873426509591269e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.037898523190908691e+02,1.233024182807736935e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.070081808163999995e+02,1.200361247073589368e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.132165482045140266e+02,1.336066137214266405e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.262269982588521771e+02,1.822389604787037740e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.261809460122088353e+02,2.122449362547899909e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.378414999879852871e+02,2.149920237746727025e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.336952587415000266e+02,1.939894854113081806e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.296019041584366391e+02,1.628071679799697051e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.260115062116858553e+02,1.490323313863392514e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.174640244764289605e+02,1.088038891410804752e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.169827070516707863e+02,1.105300829071660047e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.226754459203248189e+02,1.588501153365591847e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.227352785692073667e+02,1.946401141468688536e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.190344868675996395e+02,1.833681833291080068e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.151325737880438282e+02,1.785325136737968421e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.993830630498592882e+02,1.896082950024018601e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.554568686038380179e+02,1.891294560174708863e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.541104857546380913e+02,1.908759306138814509e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.584406160748189336e+02,1.870663441876484683e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.714227319272723093e+02,1.349826416807528631e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.817654333402364841e+02,1.448707627606618757e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.968895059840463091e+02,1.712939442828826770e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.071850387908347102e+02,1.697031473415746063e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.925045813490950195e+02,1.691968781527705517e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.895757886759820394e+02,1.505978850074484399e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.800847371496716960e+02,1.668792141809028919e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.681409207112341164e+02,1.843383069590549894e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.666854967897291999e+02,1.777741610384365458e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.634737538254252627e+02,1.750007219820517435e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.628704148424381515e+02,1.834581563231129735e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.629298283327248100e+02,1.938410539188089103e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.574480766429830396e+02,1.967725863794616714e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.471045681111783949e+02,1.883608778919117412e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.458407705900724523e+02,1.953985977473778064e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.583083404468118829e+02,1.884451282686581521e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.702142630291457408e+02,1.537145069554991039e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.838497208840311714e+02,9.274689525174959215e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.850668348173303457e+02,1.081130773709043496e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.836914352033440991e+02,1.058370413080262722e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.836914352033440991e+02,9.453448244970635983e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.863088477815193755e+02,1.008339160841054962e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.834782794650618030e+02,9.718493442292886186e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.827573990963157371e+02,9.346019028282537988e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.832535358591181307e+02,1.016443446982929402e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.808783900167712204e+02,1.098712265566583994e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.746047246104486703e+02,1.102829458826749658e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.658062540265901816e+02,1.115384865907860359e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.641644132384953423e+02,1.171826713132815030e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.642130065283578233e+02,1.132921090541678808e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.617886157251788859e+02,1.008440510636665550e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.574968496641441220e+02,9.991837817162500812e+01,9.050000000000000266e-01,1.000000000000000000e+00
2.604641720017894500e+02,1.129916024197646891e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.705907892810494673e+02,1.103715855343896237e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.743965475346789162e+02,1.003946386428246456e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.783477043229106016e+02,1.008453412176770740e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.793678577522796900e+02,1.027030052539304421e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.795854922337495054e+02,9.686626683128575621e+01,8.800000000000000044e-01,1.000000000000000000e+00
2.850762505594414620e+02,1.025886947767592829e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.925847757131621165e+02,1.369713370605670946e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.072685170321892656e+02,1.732984818619653709e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.101479856007515536e+02,1.795364618759305984e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.036280840059343973e+02,1.642549834847409613e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.979257020142741794e+02,1.075670083134429973e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.951998978967106950e+02,1.066118053752219623e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.861268413201956378e+02,1.029173151593902986e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.826523661219290489e+02,1.069902928138219522e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.821347775240996043e+02,1.061903574907906318e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.897196768238437130e+02,1.290897453478974057e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.944716447824143870e+02,1.591147338312934210e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.941851611770655950e+02,2.035011387945366153e+02,9.300000000000000488e-01,1.000000000000000000e+00
2.946500093679949828e+02,1.888598622068553823e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.144531045953154944e+02,1.710404613257336166e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.458963496880038520e+02,1.560902492986388950e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.488559527962007678e+02,1.423842632670360899e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.360248757975651870e+02,1.375039455573798364e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.232524605435231706e+02,1.389401224752428163e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.197783487286025093e+02,1.490282073487384480e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.235861241316341648e+02,1.600882824101153119e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.308708845389716657e+02,1.518498991289585831e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.239537390345823269e+02,1.336425055000852922e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.188499512911508305e+02,1.197129113465832830e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.196113950618835133e+02,1.482460585792973120e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.479182733211998766e+02,1.437582743247241694e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.294802854835511425e+02,1.110286573299519972e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.201078285896160196e+02,1.109670124441316403e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.058595725774345624e+02,1.023981425229164870e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.003097492555651797e+02,1.012701249784295783e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.008738206237596273e+02,1.161529394912991506e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.999852264928024397e+02,1.173357284346978702e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.979150371708715284e+02,1.128314753019389940e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.920987288695503139e+02,1.050759467323022278e+02,8.800000000000000044e-01,1.000000000000000000e+00
2.853918343338639829e+02,7.045697682248196259e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.944321548629036442e+02,8.032967306560189513e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.410623332098818423e+02,1.318168319327653535e+02,9.300000000000000488e-01,1.000000000000000000e+00
3.405448933978468631e+02,7.301972582816154045e+01,9.300000000000000488e-01,1.000000000000000000e+00
3.388570115279748052e+02,7.855217392805489851e+01,9.549999999999999600e-01,1.000000000000000000e+00
3.308962976095608042e+02,1.079576523422812215e+02,9.050000000000000266e-01,1.000000000000000000e+00
3.164563669296004491e+02,1.207187757693137371e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.171537794821716716e+02,1.347175330031198541e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.331638518729729412e+02,1.257938811036987090e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.177751284769830704e+02,1.222519542253314455e+02,9.549999999999999600e-01,1.000000000000000000e+00
3.239252256874104887e+02,1.352466871858054560e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.279307777570631970e+02,1.414927852102186989e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.248132448651896880e+02,1.398314899313092496e+02,8.800000000000000044e-01,1.000000000000000000e+00
3.082341797166766355e+02,1.601053612783796041e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.878141969671955280e+02,1.875740518145883868e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.815939185124332198e+02,1.897414562896420023e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.851684003365554645e+02,1.641395831579284561e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.821862338839036966e+02,1.545168495682256378e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.702015358791502422e+02,1.693743423907537249e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.717451239084898020e+02,1.848106287567936761e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.836984088530856525e+02,1.905473607452204021e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.863199417062082830e+02,1.548948362807270200e+02,9.799999999999999822e-01,1.000000000000000000e+00
3.013235161693274904e+02,1.176965220050321648e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.999576044166209385e+02,9.199937476553165538e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.950819184824513286e+02,8.564489951304838655e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.941927679082432974e+02,8.593600375726546758e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.977329997863438962e+02,8.777528718527945273e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.985188319754715849e+02,8.146171012130955091e+01,9.799999999999999822e-01,1.000000000000000000e+00
3.012511339995726303e+02,9.152686872466227896e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.960730551152353200e+02,8.593091819577873025e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.927637284579238326e+02,6.028958766471961184e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.908268322672363411e+02,6.610111572581115524e+01,9.799999999999999822e-01,1.000000000000000000e+00
2.950988981026827105e+02,1.123385148009364372e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.931067552437324366e+02,1.321216825526023229e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.787756250237611653e+02,1.362128437952103184e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.664173787227285288e+02,1.271336782910692023e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.631781798275708297e+02,1.397533320642309604e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.640350960716222062e+02,1.424949824597568409e+02,9.799999999999999822e-01,1.000000000000000000e+00
2.715786341938228929e+02,1.181235727287808004e+02,9.300000000000000488e-01,1.000000000000000000e+00
